Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Label,Timestamp
0.017822,0.241455,0.897217,-44.625954,8.916031,-4.916030,3,1445474475.943488
0.010742,0.201172,1.074463,-57.603054,19.297710,-10.183207,3,1445474475.973637
0.079834,0.183594,1.311035,-2.992366,77.236641,-12.137404,3,1445474476.003028
-0.081055,0.054199,0.489746,20.045801,79.297707,-7.908397,3,1445474476.033436
0.494873,0.077881,0.635986,0.916031,-83.145035,27.954199,3,1445474476.063486
0.121094,0.165283,1.919434,-35.587788,-54.091602,38.519085,3,1445474476.094155
0.716309,-0.134277,3.704590,35.923664,207.984726,36.870228,3,1445474476.123408
1.132324,0.189697,2.160889,75.374046,250.129776,3.587786,3,1445474476.153518
1.129883,-0.555420,1.474609,13.923664,250.129776,62.916031,3,1445474476.185015
2.612305,-0.571777,-1.209961,-32.702290,250.129776,94.030533,3,1445474476.213494
0.175781,0.185791,-0.443115,-197.984726,15.633588,10.259542,3,1445474476.243545
0.307617,0.008301,0.130371,37.068703,-187.297714,50.488548,3,1445474476.273498
0.041016,0.392090,0.816650,-1.251908,-58.106869,30.137405,3,1445474476.303500
0.538330,0.202148,0.485352,-41.709923,-86.977097,-38.229008,3,1445474476.333494
0.023682,-0.163330,0.010742,25.954199,15.633588,27.725191,3,1445474476.393755
0.435547,0.018066,0.094482,25.267176,15.633588,57.679390,3,1445474476.423395
0.432129,0.204590,1.971924,-91.938934,15.633588,104.824425,3,1445474476.453764
3.246094,0.683838,3.999878,0.931298,248.854965,-90.167938,3,1445474476.483553
-1.144287,3.999878,1.740234,-180.595413,250.129776,15.633588,3,1445474476.513496
0.397461,0.539795,1.665527,15.633588,149.068695,36.793892,3,1445474476.543529
-2.078857,1.359131,-1.571533,-53.251907,-79.679390,129.954193,3,1445474476.573508
-2.605957,1.363037,0.560547,62.061069,94.259544,52.167938,3,1445474476.603846
-0.130615,-0.115967,1.448730,191.251907,148.778625,-6.625954,3,1445474476.633450
0.192627,0.245117,0.975586,90.015266,32.122139,-18.793894,3,1445474476.662822
0.002197,0.258301,0.801270,50.381680,0.702290,-24.412214,3,1445474476.693523
0.043945,0.240234,0.839844,3.190840,4.229008,-2.458015,3,1445474476.723475
0.069824,0.221680,0.830322,-2.992366,2.473282,31.160305,3,1445474476.753449
0.005615,0.014648,0.871582,4.442748,7.160306,31.083969,3,1445474476.783569
0.004395,0.231934,0.855957,11.969465,10.290076,7.755725,3,1445474476.813899
0.005615,0.242920,0.854736,1.526718,5.801527,-5.236641,3,1445474476.844360
0.005127,0.236084,0.861328,-4.259542,31.129770,7.145038,3,1445474476.903602
0.067627,0.233398,0.856934,30.839695,5.206107,-3.511450,3,1445474476.935234
0.064941,0.223389,0.864502,-3.435115,-0.763359,-7.114504,3,1445474476.963554
0.004639,0.225586,0.859375,-2.167939,0.122137,-5.572519,3,1445474476.994456
0.060059,0.226807,0.854248,-1.969466,3.251908,-1.465649,3,1445474477.024113
0.004883,0.228516,0.863037,-0.534351,9.709924,3.068702,3,1445474477.053596
0.060547,0.224121,0.853027,-2.656489,3.648855,-5.114504,3,1445474477.083627
0.065430,0.228027,0.853271,31.114504,-2.030534,-5.114504,3,1445474477.113589
0.004150,0.227051,0.857910,-7.877862,0.519084,3.038168,3,1445474477.143694
0.058838,0.217285,0.862061,-13.526717,7.557252,1.419847,3,1445474477.173496
0.056396,0.214355,0.885010,-10.152672,9.114504,2.488550,3,1445474477.203657
0.049805,0.207764,0.871094,-8.809160,6.091603,-8.824428,3,1445474477.233901
0.040283,0.197998,0.852051,-12.137404,13.832061,-0.396947,3,1445474477.263568
0.041992,0.177734,0.052979,-17.099237,-0.274809,2.946565,3,1445474477.293628
0.059082,0.012695,0.873535,-18.198473,-8.687023,9.694656,3,1445474477.322663
0.061523,0.180176,0.926758,-18.763359,-9.374045,13.603053,3,1445474477.353616
0.037109,0.147949,0.882812,-23.908398,39.465649,1.129771,3,1445474477.383643
0.035889,0.104980,0.808105,-44.595421,10.595420,16.702290,3,1445474477.412689
0.062012,0.105225,1.357178,-78.549622,9.709924,22.977098,3,1445474477.443053
0.090820,-0.287109,2.234619,-109.572517,132.335876,30.870230,3,1445474477.473863
0.552246,-0.188232,2.289307,-162.641220,250.129776,103.725189,3,1445474477.503261
0.723389,0.485596,0.135498,-195.068695,250.129776,146.793900,3,1445474477.533583
1.014160,-0.285889,1.752197,15.633588,250.129776,229.770996,3,1445474477.563709
3.999878,0.057373,-0.137939,-234.076340,250.129776,250.129776,3,1445474477.594835
0.965820,-0.058350,0.250000,70.824425,15.633588,250.129776,3,1445474477.623566
1.372070,0.291016,1.480957,250.129776,15.633588,193.938934,3,1445474477.653748
1.016846,0.152588,1.036865,53.740459,15.633588,138.229004,3,1445474477.683603
0.614014,0.319092,1.046143,-20.992367,-116.839691,108.274811,3,1445474477.713737
0.119873,0.083740,0.429443,-81.511452,-71.419846,113.557251,3,1445474477.743592
0.342041,0.261475,0.316650,-99.129768,-163.694656,148.793900,3,1445474477.773650
0.715088,0.587158,0.860596,-61.297710,15.633588,10.961832,3,1445474477.803647
0.803955,0.647217,1.832520,-48.366413,15.633588,160.412216,3,1445474477.833503
-3.810303,-0.197998,2.557617,-222.458008,15.633588,50.427483,3,1445474477.893606
-2.536621,0.083008,3.808105,-198.183212,-94.519081,-10.305344,3,1445474477.923701
-2.184814,2.109863,2.120117,-28.442749,13.419847,38.931297,3,1445474477.953628
0.428223,0.335205,0.084717,118.870232,190.183212,-3.099237,3,1445474477.983665
0.384766,0.291992,0.935303,64.076332,9.129771,-7.083970,3,1445474478.013598
0.012451,0.245850,0.821777,55.175571,4.625954,-36.763359,3,1445474478.043658
0.006348,0.228516,0.853027,2.076336,0.900763,-3.694656,3,1445474478.072898
0.080322,0.201172,0.852539,-11.251908,3.251908,-2.122137,3,1445474478.103680
0.085449,0.190674,0.878418,-8.793893,2.763359,0.625954,3,1445474478.134017
0.084473,0.013428,0.866211,9.709924,5.984733,2.610687,3,1445474478.163603
0.081055,0.202637,0.869629,15.969465,5.206107,-1.480916,3,1445474478.193653
0.084473,0.216064,0.853760,7.618320,7.068702,0.305344,3,1445474478.223502
0.081299,0.213867,0.857666,0.030534,-2.809160,-3.251908,3,1445474478.254224
0.082275,0.213867,0.861328,-0.931298,6.671756,-3.786260,3,1445474478.283688
0.082764,0.208984,0.860107,-1.526718,5.114504,-7.343512,3,1445474478.313687
0.081543,0.208252,0.854980,-0.290076,4.519084,30.946566,3,1445474478.343932
0.079102,0.205078,0.854004,31.053434,1.007634,-3.969466,3,1445474478.403648
0.079834,0.205078,0.865234,-1.251908,-0.167939,-2.000000,3,1445474478.433586
0.072998,0.202881,0.862061,-2.213740,9.511451,-4.152672,3,1445474478.463620
0.072998,0.204834,0.861816,-3.297710,3.740458,2.549618,3,1445474478.493696
0.078369,0.204346,0.856689,-2.610687,4.229008,2.320611,3,1445474478.523817
0.072998,0.198486,0.862305,-0.076336,0.030534,-8.931297,3,1445474478.553668
0.081787,0.198486,0.856445,-5.358778,4.534351,-2.244275,3,1445474478.583644
0.071289,0.198242,0.869385,-9.190840,6.000000,-2.045802,3,1445474478.613651
0.077148,0.013428,0.872314,-14.198473,10.778625,-3.068702,3,1445474478.643691
0.075928,0.181152,0.896729,-12.412213,11.282443,-8.198473,3,1445474478.673625
0.003906,0.161133,0.897461,-8.137404,12.824428,-3.374046,3,1445474478.703930
0.068604,0.158447,0.886719,-13.236641,30.381680,3.709924,3,1445474478.732643
0.079590,0.192383,1.073975,-15.114504,0.396947,-0.412214,3,1445474478.763645
0.067383,0.168213,0.958984,30.931297,61.770992,-3.374046,3,1445474478.793639
-0.018555,0.072510,0.613281,-13.358779,22.335878,1.221374,3,1445474478.823194
0.046143,0.135254,1.030273,-57.938931,-34.213741,17.267176,3,1445474478.853700
0.368164,0.476318,3.211914,-35.236641,186.549622,2.824427,3,1445474478.883656
0.846924,0.264404,2.203857,-17.923664,250.129776,35.648853,3,1445474478.914074
0.518555,-0.027344,1.074219,-26.809160,250.129776,49.022900,3,1445474478.943722
0.648438,-0.527100,1.303711,-112.687019,250.129776,121.374046,3,1445474478.973870
1.899414,0.448242,-1.207764,-118.671753,250.129776,11.496183,3,1445474479.004773
0.445801,0.025635,-1.237549,-195.145035,15.633588,12.152672,3,1445474479.033561
-0.077881,0.210938,2.566406,135.343506,15.633588,84.000000,3,1445474479.063726
0.631348,0.462402,1.402100,63.251907,-174.870224,2.274809,3,1445474479.093659
0.337402,0.374268,1.079346,25.312977,-176.045807,31.129770,3,1445474479.123646
-0.007812,-0.100098,0.051025,-31.694656,21.190840,41.816795,3,1445474479.153724
0.180664,0.080566,0.904053,-60.458015,-181.908401,64.427483,3,1445474479.184132
0.204346,0.195312,1.214111,-51.679390,15.633588,4.931298,3,1445474479.214679
0.159668,0.200684,1.518799,-50.442749,15.633588,137.938934,3,1445474479.243865
-2.005859,0.161377,0.672852,15.633588,-48.992367,72.839691,3,1445474479.273875
-0.116455,0.695801,1.664062,-124.778625,29.648855,-42.793892,3,1445474479.303762
-0.515869,0.087646,1.746826,-87.251907,57.358780,123.725189,3,1445474479.333645
-1.408203,0.048096,3.999878,4.305344,121.450378,110.030533,3,1445474479.393788
-1.689697,1.078125,1.393311,195.755722,59.908398,55.007633,3,1445474479.423746
0.272217,0.010010,0.729492,79.633591,-30.412214,-31.312977,3,1445474479.453761
0.124756,0.224854,0.055908,66.809158,32.412212,-29.175573,3,1445474479.482874
0.028076,0.252930,0.815918,30.931297,7.267176,-24.977098,3,1445474479.513686
0.067871,0.235840,0.825928,0.625954,4.137404,1.404580,3,1445474479.543744
0.082031,0.226562,0.847168,-2.946565,0.900763,-7.206107,3,1445474479.573419
0.079834,0.013672,0.867188,-0.732824,8.335877,-3.053435,3,1445474479.603740
0.077148,0.224121,0.867188,8.534351,5.297710,-5.541985,3,1445474479.633629
0.077393,0.237549,0.852539,10.702291,8.824428,-7.648855,3,1445474479.663594
0.070312,0.244873,0.853271,1.664122,2.274809,5.770992,3,1445474479.693770
0.070312,0.240967,0.852295,2.152672,-0.473282,-11.358779,3,1445474479.723704
0.067871,0.239746,0.853271,-2.977099,0.396947,-1.114504,3,1445474479.754102
0.065674,0.236328,0.853516,-1.389313,4.625954,30.854961,3,1445474479.783764
0.074463,0.238770,0.852295,-5.190840,2.763359,-5.160306,3,1445474479.813778
0.076172,0.236084,0.861084,-4.916030,3.541985,-3.083969,3,1445474479.843666
0.071777,0.230225,0.854980,-7.419847,0.519084,5.251908,3,1445474479.903709
0.072021,0.222412,0.853271,-7.175572,2.076336,8.137404,3,1445474479.933806
0.067139,0.223145,0.859619,31.083969,7.358778,4.213740,3,1445474479.963934
0.071045,0.214844,0.855713,-7.160306,1.496183,-6.641222,3,1445474479.994016
0.066162,0.212646,0.850830,-5.908397,4.244275,-1.557252,3,1445474480.023784
0.058594,0.211182,0.858398,-9.251908,12.732824,-7.694656,3,1445474480.053773
0.059570,0.199951,0.852051,-6.625954,7.160306,2.137405,3,1445474480.083725
0.051270,0.216064,0.824219,-9.083969,-0.259542,-2.030534,3,1445474480.113737
0.054688,0.193359,0.840820,-10.809160,0.503817,-3.312977,3,1445474480.142829
0.045410,0.192139,0.841064,-14.061069,3.251908,5.038168,3,1445474480.173781
0.057129,0.195068,0.055664,30.595419,-8.885496,3.145038,3,1445474480.203940
0.070312,0.203369,0.979980,29.816793,-2.519084,4.534351,3,1445474480.232788
0.059814,0.161377,0.912842,29.893129,38.488548,-0.503817,3,1445474480.263777
0.013184,0.129395,0.790039,-27.541985,12.167939,0.305344,3,1445474480.293866
0.024902,0.108398,0.948242,-46.458015,4.137404,6.946565,3,1445474480.323988
0.052979,0.080078,1.203613,-77.251907,58.335876,8.320611,3,1445474480.353783
-0.131836,-1.272949,0.104736,-118.854965,170.396942,98.885498,3,1445474480.383959
0.400879,-0.122070,2.019043,-139.908401,115.221375,164.442749,3,1445474480.414803
0.652344,-0.603760,2.124268,-185.435120,250.129776,208.717560,3,1445474480.443744
0.591064,-0.457275,1.244629,15.633588,250.129776,250.129776,3,1445474480.473809
2.378906,0.158691,2.429443,15.633588,187.435120,250.129776,3,1445474480.503773
0.930420,0.059570,-3.700684,177.297714,15.633588,250.129776,3,1445474480.533652
1.363770,0.195801,1.565918,250.129776,18.320610,208.259537,3,1445474480.563809
1.026855,-0.011475,0.999756,55.725189,-246.992371,228.595413,3,1445474480.593780
0.647217,0.237793,0.908691,-60.305344,-79.633591,163.038162,3,1445474480.623731
0.404785,0.541260,0.460938,-72.748093,-60.854961,156.961838,3,1445474480.653875
0.428711,0.370605,0.298584,27.587786,-165.862595,155.770996,3,1445474480.683998
0.615479,0.228760,0.814941,-57.145039,15.633588,185.267181,3,1445474480.713798
0.608643,0.505127,1.668945,-48.015266,15.633588,233.251907,3,1445474480.743832
0.377930,-2.277588,0.250000,0.229008,92.015266,134.610687,3,1445474480.773887
-2.682861,1.465332,2.216064,161.877869,-186.320618,76.488548,3,1445474480.802887
-0.945801,1.212646,-0.835449,-63.374046,37.053436,58.564884,3,1445474480.833864
-0.539307,0.241943,0.051025,4.076336,3.648855,-35.893131,3,1445474480.893756
0.253174,0.343262,0.909912,25.557251,5.389313,-24.580153,3,1445474480.923871
0.067139,0.216553,0.854736,11.114504,10.198473,-7.328244,3,1445474480.953814
0.076172,0.232422,0.846680,-4.732824,-4.274809,-6.702290,3,1445474480.983718
0.085693,0.014893,0.855225,-5.190840,31.038168,0.702290,3,1445474481.013662
0.077393,0.209717,0.849365,0.183206,0.213740,3.709924,3,1445474481.043441
0.079590,0.217773,0.860352,9.572519,0.809160,-2.427481,3,1445474481.073781
0.077881,0.225342,0.847656,9.328244,5.007634,6.152672,3,1445474481.103841
0.074951,0.236084,0.853271,4.442748,2.473282,-4.351145,3,1445474481.133773
0.079102,0.235596,0.857178,-1.282443,-2.916031,1.877863,3,1445474481.163783
0.076904,0.233887,0.852539,3.175573,-7.511450,-6.488550,3,1445474481.193809
0.077637,0.238525,0.854980,-3.358779,1.190840,-7.618320,3,1445474481.223892
0.074951,0.233643,0.854004,-2.412214,-3.496183,0.931298,3,1445474481.253194
0.080322,0.235596,0.857666,-3.099237,1.389313,-6.396946,3,1445474481.283799
0.076416,0.225098,0.868652,-5.603054,3.251908,-4.381680,3,1445474481.313832
0.071777,0.221924,0.858154,-3.923664,6.885496,6.045802,3,1445474481.344005
0.070557,0.218262,0.867432,-2.671756,13.129771,-6.534351,3,1445474481.404886
0.069580,0.212158,0.898193,-0.412214,6.671756,0.335878,3,1445474481.434127
0.061523,0.208008,0.863770,-22.610687,6.778626,4.152672,3,1445474481.462898
0.066162,0.195801,0.856445,-23.938931,1.099237,15.984733,3,1445474481.493844
0.104248,0.201660,0.061279,-12.381680,15.190840,6.687023,3,1445474481.523872
0.056641,0.195312,0.870117,-10.580153,14.106871,3.526718,3,1445474481.554040
0.043945,0.183838,0.865723,-8.839695,3.053435,-5.541985,3,1445474481.583796
0.051758,0.173828,0.874268,-8.748092,15.480916,-3.587786,3,1445474481.614936
0.040527,0.181885,0.865967,-8.946565,12.351145,-7.694656,3,1445474481.644019
0.034668,0.141602,0.853760,-12.274809,6.961832,-1.206107,3,1445474481.673810
0.042969,0.137207,1.028320,-27.908398,12.854961,31.175573,3,1445474481.703823
0.044434,0.075439,1.218506,-61.343510,3.648855,5.847328,3,1445474481.733801
-0.017334,-0.004883,1.338867,-71.786263,137.221375,15.129771,3,1445474481.763997
0.488525,0.469482,1.123535,-79.755722,147.709930,48.244274,3,1445474481.793889
0.014160,-0.096924,1.643311,-95.267174,96.427483,100.320610,3,1445474481.823751
0.300537,-0.491699,2.216553,-120.534348,245.358780,148.290070,3,1445474481.854393
0.833984,-0.277588,1.146973,15.633588,209.450378,248.175568,3,1445474481.883941
2.527588,0.385254,-0.587891,-67.908394,250.129776,250.129776,3,1445474481.913823
0.699463,1.234375,-1.224365,-4.977099,-116.335876,250.129776,3,1445474481.973306
0.777832,0.764160,-0.371582,65.312981,15.633588,182.274811,3,1445474481.979101
0.059082,0.548340,0.884521,75.664124,15.633588,130.000000,3,1445474482.033744
0.736328,0.241943,1.266602,39.068703,15.633588,132.335876,3,1445474482.036879
0.534912,0.467773,1.341797,-38.366413,-146.381683,122.015266,3,1445474482.064286
0.464111,0.772461,1.044189,-40.244274,-117.618324,102.885498,3,1445474482.093902
0.430176,0.319092,1.006836,29.053434,-219.679382,85.374046,3,1445474482.123905
0.389160,0.056641,1.431152,-32.473282,15.633588,74.045799,3,1445474482.153899
0.645752,-0.478760,-2.518311,-129.419846,168.732819,-67.786263,3,1445474482.184801
-2.456787,0.298828,3.999878,63.648853,-147.832062,-65.618324,3,1445474482.213854
-1.676025,0.308350,0.317627,-80.656487,28.793894,20.870230,3,1445474482.243147
-1.690186,1.131592,1.966064,22.778625,136.335876,-85.572517,3,1445474482.274262
-1.011230,0.158447,1.078369,83.328247,102.488548,-66.152672,3,1445474482.303820
0.391602,0.306396,0.940186,48.641220,0.900763,-13.755725,3,1445474482.333825
0.098877,0.192383,0.883301,12.824428,5.007634,-4.183206,3,1445474482.394946
0.102295,0.012939,0.849609,-0.458015,-1.053435,-3.603053,3,1445474482.423944
0.103271,0.183350,0.854980,-3.236641,9.022901,2.931298,3,1445474482.453203
0.103760,0.184814,0.865723,3.480916,0.702290,7.206107,3,1445474482.484217
0.096924,0.186279,0.864014,8.366412,5.404580,3.832061,3,1445474482.513862
0.007080,0.192871,0.866699,10.396947,4.229008,5.022901,3,1445474482.544059
0.093506,0.201904,0.052734,5.984733,4.809160,-9.343512,3,1445474482.574057
0.096436,0.198730,0.865479,-4.366412,3.740458,9.145039,3,1445474482.604705
0.089600,0.195068,0.866455,-0.381679,1.190840,-4.671756,3,1445474482.633867
0.005859,0.195068,0.862061,-2.183206,31.160305,5.541985,3,1445474482.663911
0.090332,0.189453,0.857178,31.114504,0.809160,-4.198473,3,1445474482.694065
0.088867,0.193359,0.859131,1.114504,3.832061,2.778626,3,1445474482.723909
0.090820,0.191650,0.861816,-0.290076,1.786260,-6.931298,3,1445474482.753920
0.087891,0.192627,0.858643,-1.022901,0.274809,-4.824428,3,1445474482.783897
0.088623,0.194092,0.862305,-2.793893,10.091603,6.702290,3,1445474482.813683
0.082520,0.190430,0.862549,-1.114504,2.671756,0.580153,3,1445474482.844444
0.084961,0.191650,0.857422,-2.412214,5.114504,4.381680,3,1445474482.903955
0.082764,0.012451,0.852783,30.687023,4.916030,-4.320611,3,1445474482.933784
0.070557,0.183105,0.862305,-8.977099,0.305344,0.534351,3,1445474482.963877
0.076416,0.180664,0.869141,-15.312977,4.519084,5.297710,3,1445474482.993889
0.071533,0.180176,0.856201,-14.259542,4.625954,0.717557,3,1445474483.023386
0.071045,0.160889,0.884033,-17.297710,0.519084,6.610687,3,1445474483.113612
0.060059,0.140137,0.858398,-16.885496,-1.343511,-3.129771,3,1445474483.118110
0.105957,0.147217,1.014160,-10.763359,1.297710,-3.786260,3,1445474483.118588
0.068359,0.130371,0.839844,2.106870,33.099236,-2.702290,3,1445474483.143886
0.045410,0.120117,0.783203,-8.061069,1.694656,-3.496183,3,1445474483.173798
0.081055,0.166260,1.040527,-29.694656,-9.572519,17.862595,3,1445474483.203896
0.118408,0.210449,1.326660,-64.137405,44.061069,0.305344,3,1445474483.263291
0.327881,0.182129,2.578125,-99.206108,121.755722,4.519084,3,1445474483.267605
0.829834,0.538574,2.550537,-80.381676,250.129776,-14.549619,3,1445474483.293900
0.694336,0.423584,1.217773,-95.022903,250.129776,-45.618320,3,1445474483.324146
1.784424,0.194092,2.108154,25.908398,225.893127,-13.236641,3,1445474483.353892
0.324463,-1.420410,0.250000,250.129776,68.732826,30.488550,3,1445474483.384818
1.136475,-0.253662,0.423828,164.854965,15.633588,55.038166,3,1445474483.413907
0.653076,-0.317383,1.024170,106.534348,15.633588,-38.167938,3,1445474483.443957
0.392822,-0.441406,0.095703,25.083969,-167.038162,-150.671753,3,1445474483.473965
0.137207,-0.625977,1.196289,-37.435116,-84.045799,-172.183212,3,1445474483.503914
-0.075439,0.468262,0.670410,-37.374046,23.587786,-144.946564,3,1445474483.534060
-0.086426,-0.726562,0.758301,-11.541985,16.519083,-114.534348,3,1445474483.564059
0.107422,-0.587402,1.235840,-11.786260,15.633588,25.541985,3,1445474483.594038
0.009521,-0.500488,1.481445,-36.656490,-239.358780,-74.015266,3,1445474483.653367
-0.107178,-0.463867,1.358887,-70.793892,-183.465652,-114.839691,3,1445474483.658298
-2.396484,0.031006,-0.219727,237.221375,250.129776,15.633588,3,1445474483.684006
-1.206543,-0.139893,0.349609,-170.580154,-138.946564,-67.541985,3,1445474483.713964
-2.056885,-0.174316,3.009521,44.702290,59.862595,-197.786255,3,1445474483.743923
-2.253906,0.174316,0.861572,83.526718,-94.045799,-104.183205,3,1445474483.773978
-0.323975,0.606934,0.769287,61.648853,0.427481,19.358778,3,1445474483.803612
0.136230,0.346680,1.038086,48.992367,18.625954,0.152672,3,1445474483.833846
0.072754,0.266602,0.811523,-2.763359,8.534351,1.099237,3,1445474483.894034
0.042725,0.259766,0.780518,-8.183207,15.190840,8.687023,3,1445474483.923951
0.058594,0.245117,0.887939,-10.061069,8.458015,-7.297710,3,1445474483.954128
0.056396,0.238281,0.888672,7.954198,21.450382,3.740458,3,1445474483.984002
0.043945,0.253418,0.865234,9.099236,10.290076,1.083969,3,1445474484.013343
0.038818,0.263184,0.866211,6.519084,2.564885,-3.206107,3,1445474484.043950
0.037109,0.264893,0.845947,-0.763359,-7.114504,-0.519084,3,1445474484.073997
0.003662,0.265381,0.851562,-7.038168,6.870229,0.167939,3,1445474484.104102
0.033691,0.261475,0.856689,-7.923664,11.083969,-6.183206,3,1445474484.133861
0.027832,0.256836,0.862305,-8.992367,0.641221,4.503817,3,1445474484.165541
0.027344,0.253174,0.862061,-8.748092,0.916031,-8.870229,3,1445474484.193949
0.021729,0.243408,0.839600,-15.343512,9.404580,-10.305344,3,1445474484.223072
0.013184,0.229004,0.853760,-13.877863,10.000000,-5.740458,3,1445474484.253958
0.013672,0.218506,0.848633,-11.312977,0.305344,0.702290,3,1445474484.284020
0.010742,0.218262,0.848633,-2.427481,9.419847,6.916030,3,1445474484.314073
0.002686,0.212402,0.857178,-5.175572,-2.519084,-11.022901,3,1445474484.344011
0.012939,0.223145,0.892822,-13.083969,12.931297,-0.076336,3,1445474484.403974
-0.010498,0.202881,0.904053,-21.725191,14.015267,-0.335878,3,1445474484.433875
-0.017334,0.012695,0.882324,-30.015266,13.129771,-19.374046,3,1445474484.464006
-0.034668,0.202148,0.794678,-38.167938,11.465649,1.221374,3,1445474484.493996
0.002441,0.174316,0.860107,-35.648853,28.977098,8.717557,3,1445474484.524123
-0.034180,0.135010,0.785645,-19.282442,14.503817,-0.870229,3,1445474484.554011
-0.034424,0.114746,0.862793,2.488550,20.076336,-1.633588,3,1445474484.584021
-0.042725,0.108643,0.051270,5.221374,-5.068702,4.717557,3,1445474484.614039
-0.019531,0.147461,0.062500,-9.954199,-40.687023,5.358778,3,1445474484.644052
0.100830,0.260010,1.836426,-36.931297,-9.572519,10.503817,3,1445474484.674055
0.559326,0.333252,3.142090,-9.496183,195.755722,-7.984733,3,1445474484.704051
0.953369,0.399414,2.082520,38.549618,250.129776,27.526718,3,1445474484.733979
1.353271,-0.151855,1.327393,41.312977,250.129776,-46.366413,3,1445474484.764030
0.573486,-0.142090,1.930420,59.664124,250.129776,-5.419847,3,1445474484.793924
0.689941,-0.794678,0.250000,-27.664122,15.633588,114.137405,3,1445474484.824004
1.544434,0.106689,1.135742,246.381683,-69.358780,-45.954197,3,1445474484.854079
0.364990,-0.007324,1.213623,5.801527,-217.328247,-59.435116,3,1445474484.884016
0.156006,-0.172363,0.063477,29.450382,-148.335876,-80.580154,3,1445474484.914056
-0.002197,-0.473145,0.794434,-45.832062,-150.198471,-57.450382,3,1445474484.944039
0.028320,-0.538086,0.833008,-54.320610,-235.923660,-3.526718,3,1445474484.974066
0.290771,-0.377930,1.215332,-51.740459,15.633588,69.450378,3,1445474485.004474
0.383545,0.217285,3.999878,-51.114502,250.129776,-40.320610,3,1445474485.033942
-1.039551,-0.087158,2.645752,-181.053436,15.633588,93.648857,3,1445474485.064095
-1.580566,1.558838,-0.356201,-10.244275,37.679390,33.526718,3,1445474485.094030
-1.790771,-0.298096,3.519043,-42.335876,-76.320610,41.541985,3,1445474485.124105
-3.691650,1.235596,0.025635,14.488549,35.145039,-141.923660,3,1445474485.154023
0.173828,0.600098,0.978516,5.740458,0.793893,-51.694656,3,1445474485.183995
0.306885,0.285156,0.056641,73.435112,45.633587,-42.854961,3,1445474485.214696
-0.197021,0.392334,0.871826,11.847328,11.175572,-14.549619,3,1445474485.244669
0.070312,0.297852,0.836426,-13.206107,16.167938,-3.694656,3,1445474485.274075
0.049561,0.277588,0.877930,-20.946566,13.328244,1.923664,3,1445474485.304134
0.037842,0.257324,0.847412,-9.526717,18.122137,-24.198473,3,1445474485.333967
0.033936,0.269531,0.872314,0.503817,8.641221,-11.984733,3,1445474485.394048
0.028564,0.269531,0.860840,0.702290,14.503817,31.236641,3,1445474485.424344
0.030762,0.275391,0.854980,-4.595420,1.404580,-6.885496,3,1445474485.454123
0.028320,0.273926,0.852783,-11.343512,7.648855,-1.206107,3,1445474485.484059
0.025391,0.263428,0.852539,-15.038168,3.251908,-2.595420,3,1445474485.514049
0.023193,0.253662,0.861816,-12.091603,2.183206,-7.435114,3,1445474485.544065
0.018066,0.243652,0.865234,-11.236641,2.763359,-10.015267,3,1445474485.574150
0.016357,0.237061,0.855957,-11.282443,13.129771,-13.038168,3,1445474485.604072
0.017822,0.233887,0.865234,-14.351145,6.473282,-13.099236,3,1445474485.634253
0.006836,0.224609,0.874023,-14.763359,6.687023,-13.938931,3,1445474485.664092
-0.002197,0.222412,0.876953,-18.320610,20.183207,3.297710,3,1445474485.694508
-0.010498,0.209717,0.871582,-17.877863,18.229008,2.396947,3,1445474485.724082
-0.026611,0.193359,0.854248,-24.366413,15.572519,-7.954198,3,1445474485.754151
-0.020508,0.182129,0.849121,-22.748091,9.312977,-7.465649,3,1445474485.784087
-0.021240,0.172363,0.899170,-25.022902,6.381680,2.671756,3,1445474485.814055
-0.022949,0.178223,0.901123,-18.885496,31.160305,1.465649,3,1445474485.844089
-0.015625,0.133057,0.055176,-17.251909,-1.251908,1.908397,3,1445474485.904176
-0.007324,0.152832,0.902832,-13.206107,10.977099,1.664122,3,1445474485.933997
-0.027344,0.111572,0.878174,1.251908,25.664122,6.687023,3,1445474485.964134
-0.075928,0.053223,0.715088,0.580153,30.549618,15.267176,3,1445474485.994056
-0.024170,0.093262,0.065186,-38.045803,-37.450382,26.045801,3,1445474486.024153
-0.041748,-0.248047,1.735596,-103.893127,22.229008,41.770992,3,1445474486.054112
0.297852,-0.612061,2.752197,-68.244278,12.885496,106.503815,3,1445474486.084156
0.635742,-0.025879,1.618164,-67.938934,250.129776,98.259544,3,1445474486.114088
0.471191,-0.329590,1.183350,-81.587784,250.129776,164.900757,3,1445474486.144109
1.096191,-0.135010,0.094727,-112.152672,228.824432,236.320618,3,1445474486.174177
0.153809,0.379639,-0.330322,250.129776,250.129776,21.175573,3,1445474486.204278
0.567139,-0.391846,-1.060547,-125.083969,15.633588,180.778625,3,1445474486.234005
0.840332,-0.242432,1.184082,16.045801,15.633588,223.572525,3,1445474486.264105
0.523438,0.764893,1.224609,17.954199,-123.389313,156.687027,3,1445474486.294164
0.354980,0.861328,1.003174,-34.687023,-32.183205,82.519081,3,1445474486.324189
0.082275,0.270996,0.595703,28.595419,-36.091602,53.053436,3,1445474486.354121
0.113525,0.246582,0.738037,-50.854961,-233.587784,135.938934,3,1445474486.384313
