Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Label,Timestamp
0.055176,0.293701,0.053467,3.328244,0.396947,4.519084,3,1445474443.751715
0.057129,0.298340,0.837646,3.358779,3.343511,2.122137,3,1445474443.781681
0.061035,0.298096,0.833252,-4.488550,5.206107,3.358779,3,1445474443.811720
0.053223,0.291260,0.837891,-8.137404,1.893130,7.282443,3,1445474443.841745
0.053467,0.278320,0.856689,-7.557252,0.519084,-4.229008,3,1445474443.901670
0.050293,0.271973,0.853760,-8.229008,14.702291,8.473283,3,1445474443.931761
0.044678,0.271240,0.830811,30.793894,4.427481,1.190840,3,1445474443.961803
0.042480,0.264893,0.863281,-6.854962,20.961832,-0.839695,3,1445474443.991844
0.033203,0.268311,0.842041,-8.152672,12.656488,3.847328,3,1445474444.021872
0.025635,0.261475,0.882568,-14.381680,14.122137,-12.244275,3,1445474444.080841
0.022217,0.266357,0.838623,-17.312977,16.061069,-4.045802,3,1445474444.083929
0.019043,0.243164,0.891113,29.114504,25.267176,-5.358778,3,1445474444.111799
0.015625,0.245605,0.884277,-43.832062,3.160305,-4.229008,3,1445474444.141777
0.010986,0.209229,0.956787,-45.297710,11.664123,-2.244275,3,1445474444.172127
0.030762,0.158203,0.950928,-51.068703,22.625954,-4.396946,3,1445474444.201778
-0.119629,0.020020,0.476318,10.885496,73.709923,-5.389313,3,1445474444.231669
-0.053467,0.083252,0.878662,-10.641221,-77.984734,29.572519,3,1445474444.261748
0.135742,0.067627,2.173584,-9.847328,-14.167939,38.641220,3,1445474444.291761
0.032227,-0.042236,2.945312,57.465649,229.221375,20.305344,3,1445474444.321926
0.675781,-0.105225,1.931641,73.801529,250.129776,25.129770,3,1445474444.351847
0.897949,-0.879883,1.166016,85.740456,250.129776,112.732826,3,1445474444.381807
0.979492,0.668213,0.457520,52.320610,250.129776,14.778625,3,1445474444.411819
0.109375,0.195312,0.415527,-240.977097,15.633588,-42.625954,3,1445474444.441849
-0.058594,0.278564,0.895752,-43.114502,15.633588,52.320610,3,1445474444.471938
0.503662,0.074951,0.073975,7.740458,-83.068703,105.709923,3,1445474444.501775
0.337646,0.479492,0.592773,29.007633,-59.770992,91.435112,3,1445474444.531721
0.102539,0.265625,0.328369,-80.916031,-98.442749,43.511452,3,1445474444.561775
0.017822,-0.320557,0.140869,-63.496181,-193.251907,76.809158,3,1445474444.591797
0.182617,0.029297,0.732910,-68.916031,15.633588,145.526718,3,1445474444.622009
0.415283,0.338135,1.221680,-69.603050,-238.488556,212.045807,3,1445474444.651797
0.663330,0.810791,1.692139,-53.206108,-196.687027,235.664124,3,1445474444.681864
-0.569824,0.182861,-2.018555,-249.633591,-173.267181,186.030533,3,1445474444.711784
-2.421875,0.153320,-1.824463,-94.183205,-43.267174,97.328247,3,1445474444.741851
-1.943115,3.269287,-1.136719,-28.412214,-42.366413,115.206108,3,1445474444.801243
-2.691162,0.571533,0.912109,212.351151,66.381676,71.954201,3,1445474444.805555
-0.267334,0.040039,1.047363,132.702286,10.687023,51.893131,3,1445474444.831721
-0.171387,0.353271,0.705078,58.824429,13.526717,-57.664124,3,1445474444.891819
0.053711,0.309326,0.818359,-1.816794,-8.595420,-8.931297,3,1445474444.922006
0.070801,0.291016,0.836426,30.167938,-7.312977,-1.740458,3,1445474444.951783
0.054688,0.259521,0.859131,2.320611,3.633588,-6.381680,3,1445474444.982272
0.053955,0.278564,0.864502,31.496183,5.297710,-5.312977,3,1445474445.011786
0.037598,0.314941,0.816895,28.396946,11.664123,7.572519,3,1445474445.041876
0.050537,0.331055,0.827393,5.099236,-0.763359,-0.366412,3,1445474445.072004
0.049561,0.327148,0.833008,-3.755725,-1.358779,-9.145039,3,1445474445.101840
0.048828,0.317139,0.829346,-8.977099,-2.137405,1.053435,3,1445474445.131766
0.052734,0.311035,0.828125,-6.458015,0.122137,8.167939,3,1445474445.161805
0.054199,0.310791,0.835205,-0.137405,7.358778,0.641221,3,1445474445.191809
0.052490,0.019775,0.827637,3.847328,-1.343511,2.076336,3,1445474445.222036
0.052490,0.310303,0.835449,0.061069,3.435115,-2.000000,3,1445474445.281229
0.051758,0.315186,0.832764,-0.320611,7.938931,9.603053,3,1445474445.285531
0.047607,0.317139,0.831543,-2.412214,6.396946,-4.671756,3,1445474445.311856
0.048340,0.311035,0.835449,-2.992366,1.206107,-1.679389,3,1445474445.341776
0.042236,0.020264,0.834473,31.251909,5.984733,-2.229008,3,1445474445.401863
0.041748,0.315430,0.828857,-4.473282,4.717557,6.458015,3,1445474445.431694
0.042480,0.019531,0.837402,-3.297710,7.465649,3.083969,3,1445474445.461830
0.037109,0.309570,0.847412,-4.442748,12.641221,-5.053435,3,1445474445.491882
0.052490,0.323730,0.852539,-3.969466,1.282443,-5.053435,3,1445474445.521977
0.002197,0.320068,0.884766,29.893129,24.977098,-5.328244,3,1445474445.551831
0.002930,0.309570,0.883789,-42.045803,36.229008,4.778626,3,1445474445.581904
-0.036621,0.198486,0.897705,-66.519081,10.488549,1.557252,3,1445474445.612209
-0.021240,0.069824,0.890381,-122.931297,-143.251907,8.931297,3,1445474445.641831
0.068848,0.014893,1.302979,-145.312973,-8.396947,77.435112,3,1445474445.672071
0.105713,-0.228760,1.279053,-121.648857,140.839691,88.091606,3,1445474445.701816
0.204346,-0.746582,0.942871,-143.709930,51.297710,174.152664,3,1445474445.731756
0.749023,-1.106445,2.113037,16.244274,-3.404580,250.129776,3,1445474445.761859
1.268555,-0.802002,2.277832,15.633588,241.648849,250.129776,3,1445474445.791825
2.471680,0.733154,1.566650,15.633588,245.175568,250.129776,3,1445474445.822123
0.221924,2.042725,1.291504,229.557251,234.702286,242.198471,3,1445474445.852037
0.332031,-0.215576,-1.174561,63.358780,15.633588,190.458008,3,1445474445.881901
0.742676,0.308350,1.179443,82.213737,-139.541992,194.091599,3,1445474445.911905
0.744873,0.705811,0.913818,55.664124,-79.251907,217.679382,3,1445474445.941854
0.560791,0.371094,0.457764,24.458015,-130.732819,214.519089,3,1445474445.971978
0.714844,0.525146,0.516357,-0.702290,-204.702286,180.809158,3,1445474446.001827
0.685547,0.705566,0.890137,0.809160,-240.427475,137.633591,3,1445474446.031781
-0.539062,1.369385,3.999878,15.633588,-96.961830,83.099236,3,1445474446.061881
-0.320312,0.507812,0.863037,6.045802,-63.297710,98.442749,3,1445474446.091905
-2.352783,0.285889,-0.015625,-90.000000,-35.618320,81.526718,3,1445474446.122032
-2.796387,1.024414,0.122070,61.053436,16.473282,108.290077,3,1445474446.151908
-0.007080,-0.569824,1.964844,161.770996,71.877861,135.267181,3,1445474446.181919
0.584961,0.085938,0.905273,61.267174,87.587784,-183.755722,3,1445474446.241401
-0.034180,0.011475,0.839844,80.106873,19.114504,-6.000000,3,1445474446.245839
0.116699,0.183350,0.824951,17.938931,7.267176,-9.282443,3,1445474446.272110
0.114258,0.162109,0.863770,-6.198473,7.160306,30.824427,3,1445474446.301938
0.113525,0.149170,0.853027,0.473282,4.335878,-4.824428,3,1445474446.331769
0.102539,0.163574,0.854980,21.709923,3.450382,-15.053435,3,1445474446.391878
0.102051,0.182129,0.862793,3.251908,4.809160,-0.183206,3,1445474446.422112
0.100830,0.181396,0.859619,0.213740,-0.183206,0.213740,3,1445474446.452130
0.103027,0.178711,0.865479,-0.625954,0.015267,5.175572,3,1445474446.481894
0.093018,0.175537,0.858887,-0.717557,4.229008,0.045802,3,1445474446.511924
0.093506,0.177490,0.846924,-4.595420,5.312977,2.931298,3,1445474446.541948
0.093262,0.174561,0.861816,-6.564886,6.091603,-2.290076,3,1445474446.572100
0.084229,0.165771,0.862305,-9.328244,13.236641,1.893130,3,1445474446.602010
0.080322,0.165771,0.858643,-7.206107,17.145039,15.358779,3,1445474446.631869
0.077637,0.161865,0.869873,-15.328244,15.572519,1.541985,3,1445474446.661939
0.072021,0.010254,0.874023,-12.519084,13.526717,14.167939,3,1445474446.691878
0.059570,0.143799,0.867432,-6.458015,5.312977,-7.312977,3,1445474446.722064
0.050781,0.148926,0.055420,-8.916031,1.786260,-4.396946,3,1445474446.751929
0.064941,0.139404,0.873291,-4.076336,-10.335877,31.053434,3,1445474446.781992
0.068604,0.154785,0.775146,-3.954198,-3.007634,-10.625955,3,1445474446.811950
0.085205,0.141357,0.889893,-8.854961,-5.740458,-2.152672,3,1445474446.841974
0.047852,0.150146,0.755615,-19.969465,-3.206107,1.221374,3,1445474446.901914
0.100586,0.114502,0.949951,30.091602,16.854961,3.419847,3,1445474446.931826
0.092285,0.124268,1.123535,-21.969465,50.610687,8.885496,3,1445474446.962915
0.038330,0.098877,0.854492,0.885496,12.931297,-2.000000,3,1445474446.991938
0.003662,0.068115,0.840576,-0.076336,-4.778626,2.320611,3,1445474447.022392
0.055420,0.091553,0.996338,-34.412212,-16.122137,20.778625,3,1445474447.051941
0.388184,0.397217,2.342285,-112.809158,-27.374046,2.167939,3,1445474447.081994
1.320801,-0.196045,3.990967,-146.045807,250.129776,34.458015,3,1445474447.111890
1.389160,-0.141846,2.088623,-198.656494,250.129776,58.122139,3,1445474447.141972
1.916748,0.357422,2.043457,-220.122131,250.129776,180.717560,3,1445474447.172108
1.081787,1.285156,0.320801,250.129776,250.129776,83.435112,3,1445474447.201997
0.551514,-0.648682,-3.246338,250.129776,15.633588,250.129776,3,1445474447.232258
1.017822,0.029785,0.353027,250.129776,15.633588,172.320618,3,1445474447.261979
1.179199,0.028809,0.836426,3.404580,15.633588,58.763359,3,1445474447.291977
0.354492,-0.157959,1.351074,-0.916031,-188.946564,-12.748092,3,1445474447.322133
0.139160,-0.637451,0.836182,-63.618320,-101.664124,34.244274,3,1445474447.351975
0.495361,0.213623,0.535156,-119.328247,15.633588,-6.778626,3,1445474447.381980
0.034424,0.490723,1.172852,-67.664124,15.633588,11.328244,3,1445474447.411897
-1.305908,1.360596,3.999878,15.633588,-84.045799,30.610687,3,1445474447.442428
-1.116943,0.322998,0.713867,-23.938931,-28.015266,-90.732826,3,1445474447.472091
-1.492432,-0.292725,2.368652,78.656487,52.000000,-137.664124,3,1445474447.502021
-2.865479,1.248291,1.376953,-41.374046,53.557251,-13.419847,3,1445474447.531838
-0.086182,0.461670,0.534424,-28.687023,58.152672,-1.633588,3,1445474447.561964
0.516846,0.208984,1.077881,79.603050,107.297707,-21.328245,3,1445474447.592004
-0.271240,0.329102,0.881592,69.679390,46.290077,-29.679390,3,1445474447.622086
0.053711,0.019043,0.840576,5.007634,18.809160,-23.648855,3,1445474447.652125
0.071289,0.245605,0.838623,-4.564886,0.717557,-24.748091,3,1445474447.681937
0.090820,0.237793,0.828613,8.977099,-4.000000,9.511451,3,1445474447.711944
0.093262,0.253418,0.854736,1.083969,31.038168,0.778626,3,1445474447.741989
0.081787,0.262207,0.872803,11.847328,8.244275,-8.320611,3,1445474447.772108
0.074219,0.275391,0.053467,13.526717,0.274809,-9.969465,3,1445474447.802050
0.078613,0.277344,0.848633,0.183206,8.335877,-7.175572,3,1445474447.831950
0.068359,0.273926,0.830322,-2.000000,10.687023,30.961832,3,1445474447.892040
0.065674,0.271973,0.829590,-4.229008,15.572519,-4.152672,3,1445474447.922253
0.068115,0.270508,0.839111,-3.984733,7.267176,31.068703,3,1445474447.951978
0.052734,0.273438,0.840332,-2.061069,18.320610,11.099236,3,1445474447.982054
0.047852,0.265869,0.849609,30.961832,8.931297,-1.679389,3,1445474448.012355
0.043213,0.266846,0.053711,-4.839694,13.618320,-10.839695,3,1445474448.041972
0.046631,0.265137,0.854248,-13.190840,17.526718,5.419847,3,1445474448.072245
0.035400,0.258057,0.856445,-17.160305,11.175572,3.404580,3,1445474448.101952
0.026611,0.237793,0.849609,-26.305344,11.465649,-1.801527,3,1445474448.131964
0.026611,0.236328,0.859863,-30.458015,-4.580153,-0.076336,3,1445474448.162024
0.023682,0.225830,0.868164,-38.946564,2.778626,-16.305344,3,1445474448.192033
0.025146,0.195312,0.902100,-40.687023,13.312977,-18.595419,3,1445474448.222457
0.023193,0.173096,0.883057,-51.435116,18.122137,-14.992367,3,1445474448.252044
0.003662,0.163086,0.943115,-53.801525,15.389313,-8.992367,3,1445474448.282135
-0.028320,0.070801,0.893066,-32.427483,8.045801,-13.282443,3,1445474448.312033
-0.011230,0.000000,0.052002,0.946565,47.389313,-5.648855,3,1445474448.342047
-0.073730,-0.007568,0.728271,-0.259542,-69.954201,34.198475,3,1445474448.401964
0.136719,0.005859,1.611084,-94.198471,-48.916031,58.183205,3,1445474448.432316
1.108887,-0.391357,3.803711,-72.061066,10.625955,95.740456,3,1445474448.462009
1.361328,0.206787,2.352051,24.366413,250.129776,70.641220,3,1445474448.491964
0.085938,-0.286377,1.526367,-200.381683,250.129776,179.541992,3,1445474448.522153
3.169922,0.026611,0.445312,-110.244278,250.129776,58.320610,3,1445474448.552415
1.309326,0.730225,0.650391,-93.190842,15.633588,112.396950,3,1445474448.582068
0.871338,-0.046631,1.584717,250.129776,15.633588,8.305344,3,1445474448.612032
1.005615,-0.049072,1.184570,118.519081,-222.320618,26.152672,3,1445474448.642380
0.600098,0.488525,0.062256,1.587786,-117.801529,33.923664,3,1445474448.672226
0.215576,-0.324219,0.569580,-52.412212,-95.480919,33.862595,3,1445474448.702010
0.254639,-0.273682,0.319092,24.381680,-163.603058,32.381680,3,1445474448.731982
0.572754,-0.103027,0.489258,-66.137405,15.633588,42.809162,3,1445474448.762029
0.055420,0.056152,1.849365,-18.030535,15.633588,61.282444,3,1445474448.792059
-1.882080,2.015137,-3.577148,102.625954,6.091603,-16.580153,3,1445474448.822163
-2.094727,0.436523,2.554932,-50.015266,-21.129770,-67.007637,3,1445474448.852182
0.250000,2.432373,2.370361,159.938934,41.328243,35.419846,3,1445474448.882085
-0.396729,0.012939,0.132812,250.129776,219.832062,-1.328244,3,1445474448.912117
0.246338,0.507324,0.944580,115.816795,-9.068703,29.114504,3,1445474448.942135
-0.016846,0.236084,0.838867,58.885498,14.610687,-15.679389,3,1445474448.972259
0.087402,0.231689,0.866211,16.809160,5.786260,-18.305344,3,1445474449.002075
0.007080,0.209961,0.854492,-1.083969,4.122138,3.343511,3,1445474449.031972
0.097168,0.205811,0.862549,9.633588,7.450382,30.671755,3,1445474449.062059
0.102295,0.218506,0.858154,12.335877,8.732824,-8.091603,3,1445474449.092033
0.098633,0.228027,0.856445,4.351145,9.908397,2.595420,3,1445474449.122231
0.095703,0.227051,0.852783,-1.786260,0.641221,1.221374,3,1445474449.152009
0.006592,0.224365,0.868652,-5.435114,6.000000,-1.358779,3,1445474449.182083
0.089600,0.222900,0.860840,-4.473282,4.137404,2.167939,3,1445474449.212274
0.086914,0.015137,0.856689,-4.503817,3.343511,2.534351,3,1445474449.242159
0.085693,0.218506,0.851318,31.038168,4.122138,2.900763,3,1445474449.272275
0.086914,0.217529,0.859863,-2.793893,-3.694656,-7.175572,3,1445474449.302032
0.082031,0.217529,0.849121,1.145038,11.374045,8.549619,3,1445474449.332028
0.084473,0.015381,0.859863,-6.717557,1.679389,0.137405,3,1445474449.392066
0.087891,0.214355,0.860840,-4.351145,8.839695,0.183206,3,1445474449.422393
0.101318,0.198486,0.905762,-7.435114,6.381680,-3.129771,3,1445474449.451997
0.004883,0.192627,0.798340,-9.572519,19.099237,-3.053435,3,1445474449.482126
0.057617,0.195312,0.793701,-11.480916,16.458015,7.267176,3,1445474449.512039
0.060059,0.185791,0.838135,-22.442749,-8.000000,4.809160,3,1445474449.542116
0.074707,0.209961,0.905273,-31.908398,15.877863,0.656489,3,1445474449.572251
0.083252,0.179932,0.949707,-18.687023,39.954197,-5.312977,3,1445474449.602143
0.013916,0.101562,0.755371,-3.480916,36.137405,-12.091603,3,1445474449.632344
0.000977,0.120117,0.729004,-16.778625,-34.030533,8.977099,3,1445474449.662067
0.096680,0.160645,1.279785,-58.351147,-4.870229,12.229008,3,1445474449.692077
0.231445,0.495117,2.316406,-94.870232,93.480919,38.305344,3,1445474449.722271
0.527832,0.065674,2.591064,-69.022903,250.129776,61.404579,3,1445474449.752145
0.639160,0.034180,1.843506,-75.511452,250.129776,73.786263,3,1445474449.782114
0.775391,-0.711670,2.049805,-146.366409,250.129776,154.687027,3,1445474449.812112
3.651367,-0.142090,0.773926,-206.152664,250.129776,250.129776,3,1445474449.842367
0.887451,1.040283,1.036377,25.480917,15.633588,197.160309,3,1445474449.902070
0.041260,0.179688,0.682861,225.572525,15.633588,75.251907,3,1445474449.931964
0.545654,0.253174,1.115479,76.549622,15.633588,140.152664,3,1445474449.962247
0.261475,0.023926,1.335449,-26.916031,-84.442749,153.404587,3,1445474449.992147
-0.003418,0.602295,0.597656,-103.893127,7.160306,114.473282,3,1445474450.022201
0.092529,0.398438,0.396240,-109.206108,21.312977,92.870232,3,1445474450.052457
0.175537,0.289795,0.869141,-85.160309,15.633588,155.725189,3,1445474450.082244
0.562012,0.935303,1.483154,-33.389313,15.633588,10.824428,3,1445474450.112102
0.168945,0.021729,3.999878,-181.145035,15.633588,168.534348,3,1445474450.142133
-1.391846,0.715088,-1.341064,155.282440,27.709923,76.671753,3,1445474450.172318
-1.514893,0.048096,2.174072,-2.702290,-51.358780,102.885498,3,1445474450.202157
-2.417725,1.871094,0.539795,12.946565,151.908401,56.381680,3,1445474450.232343
-0.047852,0.058105,2.057373,34.946564,71.740456,47.603054,3,1445474450.262592
0.300781,0.071777,0.945068,64.916031,38.671757,-13.022901,3,1445474450.292116
-0.036133,0.279785,0.807373,49.572517,-8.885496,-30.274809,3,1445474450.322317
0.073730,0.227051,0.822266,0.351145,1.877863,-10.167939,3,1445474450.352167
0.083740,0.206787,0.863037,-1.343511,-4.473282,1.114504,3,1445474450.382142
0.080811,0.213135,0.870117,0.900763,1.587786,-11.343512,3,1445474450.412154
0.078125,0.231201,0.855713,13.557252,9.419847,-2.931298,3,1445474450.442103
0.074219,0.237305,0.849854,4.412214,1.099237,-6.122138,3,1445474450.472618
0.079590,0.237549,0.851318,-4.916030,2.183206,4.564886,3,1445474450.502142
0.076904,0.231689,0.850830,-5.297710,-7.114504,-2.213740,3,1445474450.532104
0.079834,0.015381,0.853027,-6.793893,-0.961832,-2.931298,3,1445474450.562117
0.074707,0.228271,0.847412,-4.610687,1.099237,4.030534,3,1445474450.592158
0.072754,0.224365,0.858398,-2.641221,1.877863,-3.053435,3,1445474450.622269
0.074951,0.221191,0.853271,-0.122137,6.687023,30.839695,3,1445474450.652353
0.073486,0.226807,0.852295,-2.152672,-1.541985,-7.526718,3,1445474450.682378
0.070312,0.224854,0.851807,-6.992366,8.824428,7.450382,3,1445474450.712118
0.069580,0.218018,0.868652,-9.221375,8.229008,3.129771,3,1445474450.742183
0.070801,0.209473,0.863037,-13.526717,10.778625,-3.160305,3,1445474450.772338
0.068359,0.208740,0.858887,-12.885496,9.709924,7.603054,3,1445474450.802200
0.072021,0.183105,0.922119,-13.557252,0.778626,-4.656488,3,1445474450.832088
0.058105,0.012207,0.869385,-20.320610,-3.022901,-5.587786,3,1445474450.892449
0.057861,0.160156,0.809082,-19.038168,-6.641222,-1.282443,3,1445474450.922250
0.087158,0.193604,0.973145,-17.832062,0.274809,4.274809,3,1445474450.952153
0.086182,0.165527,0.991455,-13.083969,40.045803,3.572519,3,1445474450.983268
0.021973,0.100830,0.749756,-7.374046,29.099237,-8.778625,3,1445474451.012200
0.037354,0.009033,0.861816,-24.824427,-8.488549,7.664122,3,1445474451.042141
0.089600,0.142578,1.294434,-60.320610,19.984734,7.328244,3,1445474451.072332
0.047852,-0.450684,2.007080,-93.908394,135.465652,27.832062,3,1445474451.102717
0.012207,-0.465332,1.773193,-91.923668,250.129776,121.496185,3,1445474451.132051
0.540039,-0.074219,1.962402,-77.786263,237.145035,151.053436,3,1445474451.162210
0.633301,-0.372070,2.058350,-97.832062,250.129776,178.931305,3,1445474451.192145
1.136963,-0.359131,1.654297,-164.290070,250.129776,250.129776,3,1445474451.222307
1.258545,0.554199,0.989502,30.030535,250.129776,250.129776,3,1445474451.252138
0.410400,0.668945,0.250000,59.587788,19.557251,157.251907,3,1445474451.282168
0.953857,0.286133,0.628418,154.732819,-228.488556,3.847328,3,1445474451.312593
0.675781,-0.004150,0.682617,-13.435115,15.633588,96.152672,3,1445474451.342151
0.379395,0.512695,0.891602,29.984734,-147.740463,121.374046,3,1445474451.402224
0.446533,0.569824,0.730957,-51.679390,-155.206100,96.213737,3,1445474451.432145
0.466797,0.372314,0.785889,-74.656487,-213.022903,83.190842,3,1445474451.462223
0.311523,0.439941,1.281006,-54.427483,15.633588,10.473283,3,1445474451.492180
0.988281,3.989258,0.244385,-242.610687,72.503815,85.343513,3,1445474451.522540
-0.490479,3.149414,3.999878,131.923660,250.129776,-49.083969,3,1445474451.552140
-1.893555,0.855957,2.697510,100.167938,51.694656,19.847328,3,1445474451.582270
-2.373047,2.084229,-0.414307,100.824425,109.908394,102.015266,3,1445474451.612219
-0.080811,0.073730,0.983643,73.984734,-10.656488,31.755726,3,1445474451.642216
0.227051,0.173340,1.041748,82.946564,42.106869,-22.274809,3,1445474451.672420
0.009277,0.254639,0.806396,22.748091,5.312977,-0.412214,3,1445474451.702245
0.068848,0.234375,0.820068,-7.129771,31.007633,-8.778625,3,1445474451.732101
0.079834,0.224609,0.871094,-7.664122,-3.694656,31.190840,3,1445474451.762228
0.076416,0.212158,0.055176,-4.992366,0.412214,-1.404580,3,1445474451.792171
0.068604,0.013672,0.851318,9.526717,-0.946565,3.450382,3,1445474451.822348
0.072021,0.230469,0.849121,1.343511,1.587786,9.129771,3,1445474451.852254
0.078613,0.221924,0.865723,-10.961832,5.328244,-1.770992,3,1445474451.882511
0.075928,0.216309,0.860840,-3.572519,8.717557,-1.435115,3,1445474451.912237
0.071777,0.214600,0.851318,-6.427481,-1.343511,1.770992,3,1445474451.942106
0.077637,0.211182,0.859131,1.480916,-0.671756,3.129771,3,1445474451.972364
0.072266,0.208984,0.860107,-0.015267,-2.824427,-4.824428,3,1445474452.002288
0.069824,0.213623,0.858887,2.946565,3.832061,4.625954,3,1445474452.032091
0.072510,0.212646,0.857910,1.740458,0.213740,-6.977099,3,1445474452.062265
0.072021,0.212402,0.856445,0.503817,5.404580,0.335878,3,1445474452.092303
0.066406,0.208740,0.857422,-4.030534,1.190840,-6.778626,3,1445474452.122300
0.069336,0.212646,0.855713,-2.977099,4.717557,6.259542,3,1445474452.152219
0.067383,0.213135,0.859619,-1.969466,8.931297,1.160305,3,1445474452.182259
0.060547,0.208740,0.853516,1.862595,10.488549,9.572519,3,1445474452.212257
0.004395,0.209717,0.861084,-6.290076,4.916030,-1.572519,3,1445474452.242229
0.066650,0.205811,0.864990,-4.977099,7.938931,5.725191,3,1445474452.272407
0.060303,0.203613,0.863037,-3.633588,7.068702,-1.740458,3,1445474452.302566
0.057617,0.205566,0.858887,-3.664122,3.633588,3.603053,3,1445474452.332127
0.005371,0.197510,0.894043,-20.274809,11.465649,4.885496,3,1445474452.392285
0.037842,0.182861,0.880615,-25.770992,21.160305,31.175573,3,1445474452.422412
0.035156,0.151123,0.827881,-31.145039,-43.038166,4.961832,3,1445474452.452221
0.122070,0.168945,1.135498,-28.656488,3.450382,8.671756,3,1445474452.482272
0.041016,0.066406,0.864258,-51.603054,44.458015,5.572519,3,1445474452.512782
0.072266,-0.317139,0.996338,-144.946564,1.679389,61.312977,3,1445474452.542231
0.035889,-1.716553,1.786865,-244.748093,71.282440,231.832062,3,1445474452.572287
0.862793,-1.084717,1.891602,15.633588,30.946566,250.129776,3,1445474452.602213
1.108887,0.863770,2.787842,15.633588,104.152672,250.129776,3,1445474452.632216
2.139893,2.105713,2.510010,-220.503815,250.129776,237.648849,3,1445474452.662415
0.866699,-0.353027,0.250000,19.725191,15.633588,250.129776,3,1445474452.692178
1.545654,-0.019043,1.602539,250.129776,-177.404587,250.129776,3,1445474452.722527
1.154053,0.417969,0.864990,10.213740,-207.648849,250.129776,3,1445474452.752244
0.893555,0.483643,0.946777,75.603050,-49.786259,158.183212,3,1445474452.782291
0.379150,0.022461,0.322021,28.458015,-43.923664,143.526718,3,1445474452.812284
0.428711,-0.076172,0.106689,9.343512,-145.404587,179.633591,3,1445474452.842229
0.629883,0.541016,0.922852,53.572517,15.633588,157.923660,3,1445474452.902262
-0.142822,-1.089844,0.250000,-84.687019,-26.778625,79.587784,3,1445474452.932556
-0.337646,0.641602,0.409668,-225.908401,-152.549622,217.419846,3,1445474452.962246
-1.416504,0.757324,2.420898,-95.022903,-140.305344,217.770996,3,1445474452.992242
0.268799,0.576660,0.399414,71.022903,103.938934,109.129768,3,1445474453.022410
-0.229248,-0.095459,1.695068,194.381683,6.442748,-22.076336,3,1445474453.052252
0.354980,0.248047,0.931885,4.595420,4.824428,-16.167938,3,1445474453.082292
0.098389,0.162842,0.874023,64.671753,25.557251,-14.274809,3,1445474453.112322
0.097656,0.210693,0.882080,8.351145,7.664122,-4.763359,3,1445474453.142412
0.108154,0.204102,0.054443,-5.450382,4.732824,-0.488550,3,1445474453.172452
0.104980,0.195312,0.866455,-2.091603,3.450382,4.748092,3,1445474453.202441
0.104004,0.200195,0.863037,12.320611,0.274809,-8.809160,3,1445474453.232210
0.096680,0.206299,0.857666,12.045801,0.229008,-6.366412,3,1445474453.262253
0.098145,0.217529,0.850342,4.473282,3.145038,2.671756,3,1445474453.292269
0.097412,0.218506,0.858154,1.816794,5.404580,1.358779,3,1445474453.322423
0.101562,0.214111,0.867920,3.083969,3.740458,9.129771,3,1445474453.352533
0.006104,0.217773,0.849854,-1.587786,-4.473282,-6.641222,3,1445474453.382326
0.095703,0.216553,0.859863,-2.534351,7.954198,0.091603,3,1445474453.412311
0.092529,0.221924,0.856689,-1.129771,7.267176,30.992367,3,1445474453.442312
0.092041,0.015137,0.847656,-0.213740,5.984733,-1.633588,3,1445474453.472466
0.097412,0.014648,0.858643,-0.412214,-0.366412,1.694656,3,1445474453.502349
0.088135,0.218018,0.872070,-4.702290,1.190840,-2.015267,3,1445474453.532288
0.087891,0.218262,0.864990,-7.312977,-0.167939,5.083970,3,1445474453.562724
0.119141,0.213623,0.946777,-11.816793,1.099237,-2.213740,3,1445474453.592288
0.098389,0.206787,0.920898,-11.862596,5.984733,8.534351,3,1445474453.622487
0.006104,0.213135,0.822998,30.061069,10.000000,7.801527,3,1445474453.652321
0.083008,0.174805,0.821777,-23.938931,13.038168,-10.198473,3,1445474453.682353
0.085205,0.204102,0.935059,-13.984733,21.160305,-4.274809,3,1445474453.712236
0.005127,0.147705,0.878906,-6.748092,26.045801,-0.534351,3,1445474453.742322
0.024902,0.130127,0.736084,3.236641,6.290076,-3.190840,3,1445474453.772739
0.064941,0.092041,0.984619,-35.664124,-40.198475,16.961832,3,1445474453.802302
0.211426,0.499756,0.159180,-69.801529,39.664124,30.854961,3,1445474453.832273
1.329346,0.491211,2.076172,-91.725189,250.129776,111.022903,3,1445474453.892350
1.587891,0.468506,1.374023,-78.519081,250.129776,151.770996,3,1445474453.922443
1.040527,0.779297,0.175293,175.816788,250.129776,95.908394,3,1445474453.952333
0.942871,0.255127,-0.304443,75.053436,20.870230,33.618320,3,1445474453.982613
0.859131,-0.147949,-0.164307,61.404579,-149.618317,1.175573,3,1445474454.012368
0.802002,-0.041992,0.179932,55.282444,-242.687027,14.564885,3,1445474454.042331
0.042969,0.057129,0.644043,19.099237,-248.259537,5.984733,3,1445474454.072407
0.353271,0.101318,0.937012,-27.587786,15.633588,-1.328244,3,1445474454.102361
0.338623,0.000244,1.331299,-57.984734,17.893129,-17.679390,3,1445474454.132272
-0.002197,0.483398,1.335449,-109.099236,17.022902,-42.167938,3,1445474454.162382
-0.231201,-0.349121,1.722168,-125.709923,15.633588,-65.847328,3,1445474454.192643
-0.839844,0.023438,2.129639,58.000000,-164.595413,-155.068695,3,1445474454.222630
